Yearcross,DOYcross,Hourcross,Minutecross,Typecross,DIRNcross,DOYFRACcross,Timestamp(UTC),X_KSM(km),Y_KSM(km),Z_KSM(km)
2005,153,20,20,BS,O,153.84722222222223,2005-06-02 20:20:00,1294276.0,-1776158.875,-132139.640625
2005,154,11,4,BS,I,154.4611111111111,2005-06-03 11:04:00,1309509.75,-1639747.5,-122300.8515625
2005,154,20,46,BS,O,154.86527777777778,2005-06-03 20:46:00,1311510.125,-1539713.75,-115038.0078125
2005,154,21,32,BS,I,154.8972222222222,2005-06-03 21:32:00,1311369.875,-1531447.375,-114436.234375
2005,155,3,1,BS,O,155.12569444444443,2005-06-04 03:01:00,1309007.375,-1470741.125,-110010.015625
2005,155,3,24,BS,I,155.14166666666668,2005-06-04 03:24:00,1308750.375,-1466389.0,-109692.234375
2005,155,6,2,BS,O,155.2513888888889,2005-06-04 06:02:00,1306649.5,-1436138.125,-107481.7421875
2005,155,8,49,BS,I,155.3673611111111,2005-06-04 08:49:00,1303774.5,-1403443.0,-105089.4921875
2005,155,10,43,BS,O,155.44652777777776,2005-06-04 10:43:00,1301411.375,-1380682.5,-103422.2734375
2005,155,18,38,BS,I,155.7763888888889,2005-06-04 18:38:00,1287853.75,-1281956.625,-96173.40625
2005,155,20,41,BS,O,155.86180555555558,2005-06-04 20:41:00,1283306.375,-1255334.5,-94214.1015625
2005,155,23,45,BS,I,155.98958333333334,2005-06-04 23:45:00,1275651.125,-1214673.5,-91217.9609375
2005,157,13,30,MP,I,157.5625,2005-06-06 13:30:00,1068859.875,-620307.4375,-46929.671875
2005,166,1,18,MP,O,166.05416666666665,2005-06-15 01:18:00,619892.375,-2237315.5,-179811.6875
2005,166,5,41,MP,I,166.23680555555558,2005-06-15 05:41:00,649729.5,-2247363.0,-180737.65625
2005,166,7,41,MP,O,166.3201388888889,2005-06-15 07:41:00,663186.0,-2251402.0,-181116.875
2005,166,13,31,MP,I,166.56319444444443,2005-06-15 13:31:00,701858.375,-2261260.75,-182070.25
2005,167,5,53,MP,O,167.2451388888889,2005-06-16 05:53:00,805596.8125,-2274069.75,-183561.28125
2005,167,10,53,MP,I,167.45347222222222,2005-06-16 10:53:00,835824.625,-2273736.25,-183677.078125
2005,167,12,25,MP,O,167.51736111111111,2005-06-16 12:25:00,844952.375,-2273243.75,-183681.28125
2005,171,8,9,BS,O,171.33958333333334,2005-06-20 08:09:00,1245646.875,-1923208.125,-157844.984375
2005,171,13,40,BS,I,171.56944444444443,2005-06-20 13:40:00,1258605.75,-1881968.5,-154624.265625
2005,171,17,6,BS,O,171.7125,2005-06-20 17:06:00,1265867.125,-1855088.75,-152518.125
2005,172,14,21,BS,I,172.59791666666666,2005-06-21 14:21:00,1295755.75,-1667318.25,-137680.734375
2005,172,17,54,BS,O,172.74583333333334,2005-06-21 17:54:00,1297976.375,-1632228.375,-134887.078125
2005,173,9,0,BS,I,173.375,2005-06-22 09:00:00,1297168.125,-1470330.625,-121925.9921875
2005,173,12,5,BS,O,173.50347222222223,2005-06-22 12:05:00,1294772.5,-1434654.75,-119055.3828125
2005,174,5,32,BS,I,174.23055555555555,2005-06-23 05:32:00,1264424.625,-1214724.75,-101258.546875
2005,174,6,33,BS,O,174.27291666666667,2005-06-23 06:33:00,1261674.625,-1200916.625,-100135.875
2005,174,12,24,BS,I,174.51666666666668,2005-06-23 12:24:00,1243448.625,-1119195.125,-93479.6953125
2005,174,14,11,BS,O,174.59097222222223,2005-06-23 14:11:00,1237034.25,-1093494.5,-91382.359375
2005,174,17,29,BS,I,174.72847222222222,2005-06-23 17:29:00,1224030.5,-1044931.5,-87414.2578125
2005,174,19,57,BS,O,174.83124999999998,2005-06-23 19:57:00,1213298.875,-1007759.4375,-84372.5703125
2005,174,23,45,BS,I,174.98958333333334,2005-06-23 23:45:00,1194956.75,-948995.0625,-79556.5703125
2005,175,0,48,MP,I,175.03333333333333,2005-06-24 00:48:00,1189476.0,-932415.875,-78196.21875
2005,175,4,7,MP,O,175.17152777777775,2005-06-24 04:07:00,1170934.25,-879105.6875,-73817.328125
2005,175,6,9,BS,O,175.25625,2005-06-24 06:09:00,1158587.375,-845678.5,-71068.0390625
2005,175,7,21,BS,I,175.30624999999998,2005-06-24 07:21:00,1150931.625,-825678.75,-69421.8125
2005,175,21,38,MP,I,175.9013888888889,2005-06-24 21:38:00,1034945.8125,-570979.3125,-48374.33203125
2005,182,3,23,MP,O,182.14097222222225,2005-07-01 03:23:00,220144.953125,-1989637.875,-170931.5
2005,182,10,48,BS,O,182.45,2005-07-01 10:48:00,277769.65625,-2043643.25,-175804.78125
2005,182,15,23,BS,I,182.64097222222225,2005-07-01 15:23:00,312955.78125,-2073887.0,-178552.578125
2005,182,18,47,BS,O,182.7826388888889,2005-07-01 18:47:00,338831.125,-2094839.125,-180465.796875
2005,182,20,43,BS,I,182.86319444444445,2005-07-01 20:43:00,353454.875,-2106203.25,-181507.296875
2005,183,5,11,BS,O,183.21597222222223,2005-07-02 05:11:00,416690.4375,-2151424.5,-185684.03125
2005,183,9,39,BS,I,183.4020833333333,2005-07-02 09:39:00,449495.59375,-2172394.25,-187643.0625
2005,183,17,19,BS,O,183.7215277777778,2005-07-02 17:19:00,504855.46875,-2203928.5,-190627.171875
2005,183,20,20,BS,I,183.84722222222223,2005-07-02 20:20:00,526297.5625,-2214834.75,-191673.65625
2005,184,14,39,BS,O,184.61041666666668,2005-07-03 14:39:00,652088.5,-2263694.25,-196545.984375
2005,184,17,35,BS,I,184.73263888888889,2005-07-03 17:35:00,671496.8125,-2268846.0,-197097.546875
2005,184,18,22,BS,O,184.76527777777775,2005-07-03 18:22:00,676643.875,-2270100.5,-197234.4375
2005,184,22,3,BS,I,184.91875,2005-07-03 22:03:00,700640.9375,-2275320.25,-197819.828125
2005,185,0,5,BS,O,185.00347222222223,2005-07-04 00:05:00,713741.625,-2277725.5,-198102.0625
2005,185,18,0,BS,I,185.75,2005-07-04 18:00:00,824483.8125,-2284624.25,-199357.53125
2005,187,16,13,BS,O,187.67569444444445,2005-07-06 16:13:00,1066507.375,-2189302.25,-192766.671875
2005,187,19,25,BS,I,187.80902777777777,2005-07-06 19:25:00,1080646.0,-2176834.5,-191795.203125
2005,188,14,34,BS,O,188.60694444444445,2005-07-07 14:34:00,1157178.125,-2086395.625,-184575.828125
2005,188,14,57,BS,I,188.62291666666667,2005-07-07 14:57:00,1158561.625,-2084306.875,-184406.5
2005,188,18,53,BS,O,188.7868055555556,2005-07-07 18:53:00,1172404.0,-2062238.875,-182612.296875
2005,188,22,9,BS,I,188.92291666666665,2005-07-07 22:09:00,1183400.375,-2043027.0,-181043.03125
2005,188,22,18,BS,O,188.92916666666665,2005-07-07 22:18:00,1183894.125,-2042125.5,-180969.234375
2005,188,22,48,BS,I,188.95,2005-07-07 22:48:00,1185533.25,-2039108.125,-180722.15625
2005,192,5,33,BS,O,192.23125,2005-07-11 05:33:00,1269290.875,-1309274.75,-118674.1875
2005,192,11,14,BS,I,192.4680555555556,2005-07-11 11:14:00,1257055.125,-1234468.5,-112158.0703125
2005,192,15,2,BS,O,192.6263888888889,2005-07-11 15:02:00,1246881.375,-1182472.125,-107616.3984375
2005,192,18,34,BS,I,192.7736111111111,2005-07-11 18:34:00,1235876.0,-1132648.75,-103255.234375
2005,193,9,10,BS,O,193.38194444444449,2005-07-12 09:10:00,1172144.875,-910624.5,-83715.234375
2005,193,15,43,BS,I,193.6548611111111,2005-07-12 15:43:00,1132104.75,-801817.5,-74078.6796875
2005,193,21,24,MP,I,193.89166666666668,2005-07-12 21:24:00,1090205.25,-702300.6875,-65230.9296875
2005,194,5,50,MP,O,194.2430555555556,2005-07-13 05:50:00,1012982.375,-545103.0,-51188.78515625
2005,194,7,0,MP,I,194.29166666666663,2005-07-13 07:00:00,1000624.8125,-522400.3125,-49153.9765625
2005,199,13,9,MP,O,199.54791666666665,2005-07-18 13:09:00,37451.23828125,-1803008.75,-164344.296875
2005,199,16,30,MP,I,199.6875,2005-07-18 16:30:00,63969.953125,-1837607.0,-167643.984375
2005,199,16,48,MP,O,199.7,2005-07-18 16:48:00,66341.96875,-1840625.875,-167932.375
2005,199,17,18,MP,I,199.72083333333333,2005-07-18 17:18:00,70294.40625,-1845629.25,-168410.53125
2005,199,17,30,MP,O,199.72916666666669,2005-07-18 17:30:00,71874.6796875,-1847620.25,-168600.859375
2005,205,18,13,BS,O,205.7590277777778,2005-07-24 18:13:00,1024163.5,-2220292.75,-209623.265625
2005,208,21,3,DG,S_SW,208.87708333333333,2005-07-27 21:03:00,1261160.5,-1758689.25,-169738.5625
2005,209,21,3,DG,E_SH,209.87708333333333,2005-07-28 21:03:00,1274363.5,-1514815.5,-147609.8125
2005,209,22,13,BS,O,209.92569444444445,2005-07-28 22:13:00,1273940.375,-1501632.75,-146402.125
2005,209,23,52,BS,I,209.99444444444444,2005-07-28 23:52:00,1273153.375,-1482752.875,-144670.671875
2005,210,15,48,BS,O,210.65833333333333,2005-07-29 15:48:00,1253148.5,-1286390.0,-126541.9765625
2005,210,20,37,BS,I,210.85902777777775,2005-07-29 20:37:00,1242144.5,-1221767.875,-120531.1640625
2005,211,12,20,MP,I,211.51388888888889,2005-07-30 12:20:00,1186479.625,-992061.5,-99001.9921875
2005,218,9,30,MP,O,218.39583333333331,2005-08-06 09:30:00,121925.703125,-1924594.375,-186742.1875
2005,219,4,49,MP,I,219.2006944444444,2005-08-07 04:49:00,269633.15625,-2072349.125,-202270.9375
2005,219,5,23,MP,O,219.2243055555556,2005-08-07 05:23:00,273892.8125,-2076032.0,-202664.203125
2005,219,21,13,MP,I,219.8840277777778,2005-08-07 21:13:00,390841.4375,-2165224.5,-212336.21875
2005,219,21,50,MP,O,219.90972222222223,2005-08-07 21:50:00,395309.5625,-2168183.0,-212663.296875
2005,220,22,58,BS,O,220.95694444444445,2005-08-08 22:58:00,571102.0,-2258417.25,-223059.03125
2005,221,0,23,BS,I,221.01597222222225,2005-08-09 00:23:00,580617.4375,-2261818.0,-223481.515625
2005,221,1,23,BS,O,221.05763888888887,2005-08-09 01:23:00,587307.3125,-2264114.75,-223769.640625
2005,221,21,29,BS,I,221.89513888888888,2005-08-09 21:29:00,716833.0,-2292546.75,-227830.921875
2005,222,3,45,BS,O,222.15625,2005-08-10 03:45:00,755187.25,-2294706.5,-228440.59375
2005,223,0,46,BS,I,223.03194444444443,2005-08-11 00:46:00,876126.6875,-2279630.25,-228379.96875
2005,223,3,14,BS,O,223.13472222222225,2005-08-11 03:14:00,889501.75,-2275648.75,-228163.046875
2005,223,6,30,BS,I,223.27083333333331,2005-08-11 06:30:00,906937.3125,-2269669.75,-227805.40625
2005,223,18,15,BS,O,223.76041666666663,2005-08-11 18:15:00,966950.875,-2241550.5,-225857.578125
2005,224,13,31,BS,I,224.56319444444443,2005-08-12 13:31:00,1055593.875,-2173173.25,-220421.703125
2005,227,14,13,MP,I,227.59236111111116,2005-08-15 14:13:00,1250452.75,-1658616.875,-173486.125
2005,227,15,56,MP,O,227.6638888888889,2005-08-15 15:56:00,1251606.875,-1641196.875,-171823.484375
2005,227,19,14,MP,I,227.80138888888888,2005-08-15 19:14:00,1253253.25,-1606957.25,-168546.71875
2005,228,16,22,DG,S_SP,228.68194444444444,2005-08-16 16:22:00,1243806.875,-1362994.25,-144901.3125
2005,228,17,2,DG,E_SW,228.70972222222224,2005-08-16 17:02:00,1242852.125,-1354335.375,-144053.375
2005,228,17,25,BS,I,228.72569444444449,2005-08-16 17:25:00,1242324.375,-1349697.5,-143598.984375
2005,228,20,2,BS,O,228.83472222222224,2005-08-16 20:02:00,1238159.375,-1316048.5,-140297.5
2005,228,23,52,BS,I,228.99444444444444,2005-08-16 23:52:00,1230793.875,-1265405.375,-135313.390625
2005,229,8,40,MP,I,229.36111111111111,2005-08-17 08:40:00,1207678.25,-1142820.375,-123176.2109375
2005,237,14,50,MP,O,237.6180555555556,2005-08-25 14:50:00,195961.234375,-2065616.75,-136108.515625
2005,237,16,0,MP,I,237.66666666666663,2005-08-25 16:00:00,203429.609375,-2071870.5,-135855.71875
2005,237,17,0,MP,O,237.70833333333331,2005-08-25 17:00:00,209818.84375,-2077109.5,-135631.3125
2005,239,10,45,MP,I,239.44791666666663,2005-08-27 10:45:00,463565.5,-2202648.75,-120817.515625
2005,239,16,0,MP,O,239.66666666666663,2005-08-27 16:00:00,493289.8125,-2206346.25,-118272.109375
2005,240,11,0,MP,I,240.45833333333331,2005-08-28 11:00:00,595827.3125,-2198419.5,-107963.265625
2005,240,13,20,MP,O,240.55555555555557,2005-08-28 13:20:00,607832.6875,-2195172.25,-106584.5546875
2005,241,14,39,BS,O,241.61041666666668,2005-08-29 14:39:00,728678.1875,-2128220.5,-90159.2421875
2005,241,20,20,BS,I,241.84722222222223,2005-08-29 20:20:00,753202.1875,-2105176.75,-86120.8515625
2005,241,22,33,BS,O,241.93958333333333,2005-08-29 22:33:00,762482.625,-2095384.25,-84512.453125
2005,242,0,33,BS,I,242.02291666666667,2005-08-30 00:33:00,770714.6875,-2086159.25,-83045.4453125
2005,242,2,4,BS,O,242.0861111111111,2005-08-30 02:04:00,776866.4375,-2078916.375,-81923.0234375
2005,242,2,32,BS,I,242.10555555555555,2005-08-30 02:32:00,778743.3125,-2076644.875,-81575.953125
2005,244,5,53,BS,O,244.2451388888889,2005-09-01 05:53:00,929568.0,-1696725.75,-40540.5703125
2005,244,6,57,BS,I,244.28958333333333,2005-09-01 06:57:00,931271.9375,-1685891.625,-39615.41796875
2005,244,7,52,BS,O,244.32777777777773,2005-09-01 07:52:00,932678.5625,-1676475.875,-38817.71875
2005,244,8,43,BS,I,244.36319444444445,2005-09-01 08:43:00,933934.625,-1667657.5,-38075.85546875
2005,246,12,10,MP,I,246.50694444444449,2005-09-03 12:10:00,888569.25,-949028.3125,9756.3037109375
2005,246,17,50,MP,O,246.7430555555556,2005-09-03 17:50:00,861043.0625,-841868.75,15107.2548828125
2005,246,19,50,MP,I,246.82638888888889,2005-09-03 19:50:00,849554.375,-802271.6875,16970.595703125
2005,246,21,55,MP,O,246.91319444444449,2005-09-03 21:55:00,836476.25,-759971.375,18891.392578125
2005,246,23,30,MP,I,246.97916666666669,2005-09-03 23:30:00,825718.625,-727073.8125,20334.330078125
2005,251,20,0,MP,O,251.83333333333331,2005-09-08 20:00:00,-97424.390625,-1759489.75,-44083.515625
2005,251,23,0,MP,I,251.95833333333331,2005-09-08 23:00:00,-78653.8828125,-1795210.25,-37317.76171875
2005,252,4,36,DG,S_SP,252.19166666666663,2005-09-09 04:36:00,-43477.4921875,-1858272.625,-24623.478515625
2005,252,11,21,DG,E_SH,252.47291666666663,2005-09-09 11:21:00,-858.4923706054688,-1928552.625,-9219.9296875
2005,252,16,29,BS,O,252.68680555555557,2005-09-09 16:29:00,31363.427734375,-1977655.625,2440.953369140625
2005,252,17,17,BS,I,252.7201388888889,2005-09-09 17:17:00,36396.453125,-1985031.25,4263.45458984375
2005,253,12,25,BS,O,253.51736111111111,2005-09-10 12:25:00,155893.390625,-2138945.0,47610.21484375
2005,254,1,28,BS,I,254.0611111111111,2005-09-11 01:28:00,235812.71875,-2221198.5,76671.875
2005,254,2,0,BS,O,254.08333333333331,2005-09-11 02:00:00,239042.96875,-2224197.25,77847.6015625
2005,255,0,14,BS,I,255.00972222222225,2005-09-12 00:14:00,370677.8125,-2325559.25,125826.9140625
2005,255,0,27,BS,O,255.01875,2005-09-12 00:27:00,371928.75,-2326328.5,126283.4921875
2005,255,2,14,BS,I,255.0930555555556,2005-09-12 02:14:00,382199.53125,-2332505.0,130032.609375
2005,255,2,38,BS,O,255.10972222222225,2005-09-12 02:38:00,384497.03125,-2333852.75,130871.359375
2005,255,17,22,BS,I,255.72361111111115,2005-09-12 17:22:00,467445.65625,-2374084.0,161180.09375
2005,255,18,6,BS,O,255.75416666666663,2005-09-12 18:06:00,471485.375,-2375617.0,162657.515625
2005,256,0,36,BS,I,256.025,2005-09-13 00:36:00,506902.90625,-2387303.25,175615.890625
2005,256,0,58,BS,O,256.04027777777776,2005-09-13 00:58:00,508879.5625,-2387861.5,176339.390625
2005,256,4,56,BS,I,256.2055555555556,2005-09-13 04:56:00,530115.0,-2393217.5,184114.046875
2005,256,8,24,BS,O,256.35,2005-09-13 08:24:00,548446.9375,-2396881.75,190828.625
2005,256,12,39,BS,I,256.52708333333334,2005-09-13 12:39:00,570624.625,-2400091.75,198955.671875
2005,256,18,44,BS,O,256.7805555555556,2005-09-13 18:44:00,601783.625,-2402253.5,210381.21875
2005,256,20,23,BS,I,256.8493055555556,2005-09-13 20:23:00,610113.0625,-2402349.75,213437.0
2005,256,21,45,BS,O,256.90625,2005-09-13 21:45:00,616971.9375,-2402272.0,215953.78125
2005,257,4,24,BS,I,257.18333333333334,2005-09-14 04:24:00,649815.875,-2399868.5,228011.84375
2005,257,16,38,BS,O,257.6930555555556,2005-09-14 16:38:00,707838.0,-2386746.25,249341.390625
2005,257,20,10,BS,I,257.84027777777777,2005-09-14 20:10:00,723990.5625,-2380873.75,255286.453125
2005,258,15,45,BS,O,258.65625,2005-09-15 15:45:00,808207.5625,-2331495.25,286344.1875
2005,258,18,39,BS,I,258.77708333333334,2005-09-15 18:39:00,819869.75,-2321759.0,290654.59375
2005,263,6,20,MP,I,263.2638888888889,2005-09-20 06:20:00,1038035.0,-1480654.875,373753.65625
2005,263,7,30,MP,O,263.3125,2005-09-20 07:30:00,1036996.6875,-1465677.625,373434.59375
2005,263,9,25,DG,S_SH,263.3923611111111,2005-09-20 09:25:00,1035050.4375,-1440758.125,372823.71875
2005,263,19,13,DG,E_SH,263.80069444444445,2005-09-20 19:13:00,1019932.0,-1305810.25,367841.96875
2005,263,19,58,MP,I,263.83194444444445,2005-09-20 19:58:00,1018443.8125,-1295330.0,367340.3125
2005,264,4,0,MP,O,264.1666666666667,2005-09-21 04:00:00,998182.375,-1174799.5,360421.15625
2005,264,9,15,MP,I,264.3854166666667,2005-09-21 09:15:00,980732.8125,-1090996.5,354382.09375
2005,264,15,0,MP,O,264.625,2005-09-21 15:00:00,957182.8125,-994257.75,346166.28125
2005,264,17,20,MP,I,264.72222222222223,2005-09-21 17:20:00,946139.0,-953424.0625,342295.375
2005,273,10,37,MP,O,273.44236111111115,2005-09-30 10:37:00,385026.4375,-2318742.75,129730.328125
2005,273,13,10,MP,I,273.54861111111114,2005-09-30 13:10:00,399534.59375,-2326968.5,134976.75
2005,274,0,1,MP,O,274.00069444444443,2005-10-01 00:01:00,460153.8125,-2355776.75,156915.4375
2005,274,1,10,MP,I,274.04861111111114,2005-10-01 01:10:00,466463.0,-2358250.25,159200.4375
2005,274,6,56,MP,O,274.2888888888889,2005-10-01 06:56:00,497793.46875,-2369025.25,170552.203125
2005,274,7,37,MP,I,274.31736111111115,2005-10-01 07:37:00,501468.125,-2370122.5,171884.140625
2005,274,7,50,MP,O,274.3263888888889,2005-10-01 07:50:00,502632.4375,-2370462.75,172306.1875
2005,274,7,57,MP,I,274.33125,2005-10-01 07:57:00,503258.0,-2370644.0,172532.953125
2005,274,8,6,MP,O,274.3375,2005-10-01 08:06:00,504063.5625,-2370876.0,172824.96875
2005,274,8,20,MP,I,274.34722222222223,2005-10-01 08:20:00,505314.71875,-2371232.75,173278.515625
2005,274,8,32,MP,O,274.35555555555555,2005-10-01 08:32:00,506386.4375,-2371535.25,173667.03125
2005,274,8,36,MP,I,274.3583333333333,2005-10-01 08:36:00,506743.46875,-2371635.25,173796.46875
2005,275,7,15,MP,O,275.30208333333337,2005-10-02 07:15:00,623353.625,-2385239.5,216130.140625
2005,275,10,10,MP,I,275.42361111111114,2005-10-02 10:10:00,637649.125,-2384086.0,221328.8125
2005,275,18,5,MP,O,275.75347222222223,2005-10-02 18:05:00,675560.6875,-2377672.0,235125.140625
2005,275,18,28,MP,I,275.76944444444445,2005-10-02 18:28:00,677363.1875,-2377240.0,235781.5625
2005,275,18,43,MP,O,275.7798611111112,2005-10-02 18:43:00,678536.1875,-2376952.5,236208.75
2005,275,20,0,MP,I,275.8333333333333,2005-10-02 20:00:00,684541.9375,-2375400.25,238396.234375
2005,276,3,10,MP,O,276.13194444444446,2005-10-03 03:10:00,717389.25,-2364442.0,250368.125
2005,276,9,24,MP,I,276.39166666666665,2005-10-03 09:24:00,745007.3125,-2351753.25,260445.46875
2005,276,17,45,MP,O,276.7395833333333,2005-10-03 17:45:00,780546.625,-2330162.5,273430.5
2005,278,6,22,BS,O,278.2652777777778,2005-10-05 06:22:00,914199.0625,-2172851.25,322523.59375
2005,279,8,10,BS,I,279.34027777777777,2005-10-06 08:10:00,982328.8125,-1998488.375,347886.65625
2005,279,13,56,BS,O,279.5805555555556,2005-10-06 13:56:00,993987.0625,-1951891.25,352288.875
2005,279,18,28,BS,I,279.76944444444445,2005-10-06 18:28:00,1002122.375,-1913214.375,355384.0
2005,280,12,44,BS,O,280.5305555555556,2005-10-07 12:44:00,1024686.8125,-1738255.25,364225.53125
2005,281,11,6,BS,I,281.4625,2005-10-08 11:06:00,1025241.0625,-1478340.875,365422.03125
2005,281,11,53,BS,O,281.49513888888885,2005-10-08 11:53:00,1024604.8125,-1468232.75,365230.53125
2005,281,12,41,BS,I,281.5284722222222,2005-10-08 12:41:00,1023903.1875,-1457834.5,365016.46875
2005,281,19,46,BS,O,281.8236111111111,2005-10-08 19:46:00,1015282.625,-1362368.875,362263.125
2005,281,21,3,BS,I,281.87708333333336,2005-10-08 21:03:00,1013231.125,-1344399.25,361589.75
2005,282,8,38,BS,O,282.3597222222222,2005-10-09 08:38:00,986956.125,-1172164.25,352745.40625
2005,282,9,54,BS,I,282.4125,2005-10-09 09:54:00,983145.9375,-1152170.875,351443.96875
2005,282,16,9,MP,I,282.6729166666667,2005-10-09 16:09:00,961215.3125,-1049893.5,343904.625
2005,282,17,31,MP,O,282.7298611111111,2005-10-09 17:31:00,955672.1875,-1026691.25,341989.0
2005,283,2,0,MP,I,283.0833333333333,2005-10-10 02:00:00,914302.75,-875378.1875,327609.75
2005,283,4,0,MP,O,283.1666666666667,2005-10-10 04:00:00,902582.0625,-837753.9375,323516.0625
2005,283,6,10,MP,I,283.25694444444446,2005-10-10 06:10:00,888915.5625,-796091.0625,318734.375
2005,283,6,40,MP,O,283.27777777777777,2005-10-10 06:40:00,885610.6875,-786339.3125,317576.84375
2005,283,11,5,MP,I,283.46180555555554,2005-10-10 11:05:00,853731.5,-697857.75,306389.9375
2005,283,11,15,MP,O,283.46875,2005-10-10 11:15:00,852427.625,-694433.6875,305931.65625
2005,283,11,40,MP,I,283.4861111111111,2005-10-10 11:40:00,849133.8125,-685845.625,304773.6875
2005,288,5,50,MP,O,288.24305555555554,2005-10-15 05:50:00,-120540.3515625,-1709110.875,-54204.0546875
2005,288,6,20,MP,I,288.2638888888889,2005-10-15 06:20:00,-117461.5234375,-1715362.0,-53129.84765625
2005,288,6,25,MP,O,288.2673611111111,2005-10-15 06:25:00,-116948.125,-1716399.75,-52950.6953125
2005,288,9,45,MP,I,288.40625,2005-10-15 09:45:00,-96356.46875,-1756986.25,-45759.3828125
2005,288,14,56,MP,O,288.6222222222222,2005-10-15 14:56:00,-64013.7734375,-1816910.25,-34442.98046875
2005,288,16,40,MP,I,288.69444444444446,2005-10-15 16:40:00,-53370.625,-1835682.5,-30713.833984375
2005,288,17,15,MP,O,288.71875,2005-10-15 17:15:00,-49734.515625,-1841993.75,-29439.25390625
2005,288,20,25,MP,I,288.8506944444444,2005-10-15 20:25:00,-29978.609375,-1875406.125,-22509.36328125
